"URL","ASIN","Title","Brand","Fulfillment","Category","BSR","Subcategory","Price","Price Trend (90 days) (%)","Parent Level Sales","ASIN Sales","Sales Trend (90 days) (%)","Parent Level Revenue","ASIN Revenue","Review Count","Reviews Rating","Seller","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Length","Width","Height","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B0C85X48PK","B0C85X48PK","Skin Daily Skincare Set Gentle Skin Cleaning & Care Teenage Girls and Women Gift Set Includes Cleanser Serum Essence Eye Cream (4PCS)","XJBD","FBA","Beauty & Personal Care",26305,"Sets & Kits",15.8,-12,921,920,464,14549.91,14549.79,181,4.2,"BAIXB-US",1,6452,"N/A","Large Standard-Size",1.69,5.87,6.3,0.44,31.47,86.8,"11/30/2023",17,7,0,5.29
"https://amazon.com/dp/B0BBRMXKGL","B0BBRMXKGL","Zoiwdur Jar Opener, Multifunctional Jar Opener for Weak Hands, Stainless Steel Jar Lid Opener, Beer Bottle Opener for Seniors with Arthritis, Children","Zoiwdur","FBA","Kitchen & Dining",29774,"Jar Openers",15.99,-6,573,144,241,9611.42,2311.47,253,4.1,"Zoiwdur",1,3796,"N/A","Large Standard-Size",0.94,3.43,10.75,0.29,17.45,48.14,"10/31/2024",25,9,2,2.26
"https://amazon.com/dp/B0BG78KVV2","B0BG78KVV2","Grddaef Guinea Pig Fleece Blankets 6 Pieces Waterproof & Washable Small Animal Cage Liners Sleep Mat Bedding Pad for Hamster Chinchilla Rabbit Hedgehog (M-24 x 16 Inch)","Grddaef","FBA","Pet Supplies",5287,"Bedding & Litter",14.99,-10,1361,294,181,15750.58,4569.58,305,4.1,"Grddaef-Us",1,8207,165,"Large Standard-Size",3.82,10.83,11.89,0.9,247.51,682.78,"10/31/2024",26,7,3,4.46
"https://amazon.com/dp/B09XXW3BHK","B09XXW3BHK","Vive Mobility Knee Walker Padded Gel Cover - Premium Comfort Gel Cushion, Accessory for Knee Scooters, Padded Accessories, Leg Cart Roller Improves Comfort During Injury, Fits Most Knee Trollys (Blue)","Vive Mobility","FBA","Health & Household",65552,"Seat & Roller Bar Covers",28.99,"N/A",466,466,161,13517.59,13517.59,295,3.8,"Vive Health Direct",1,4647,"N/A","Large Standard-Size",3.07,8.94,14.09,1.5,194.7,537.1,"04/30/2023",24,8,1,1.58
"https://amazon.com/dp/B0BM44RYX1","B0BM44RYX1","Dr. Glow Toothpaste Gum Repair for Receding Gums, Gingivitis and Periodontal Disease Treatment, Bad Breath Treatment Plaque Remover, Gum Disease Treatment for Bleeding Swollen Gum, Loose Tooth Repair","Dr. Glow","FBA","Health & Household",47456,"Toothpaste",19.99,-6,619,340,61,12916,6805.71,242,4.1,"RESTORATIVE PERIODONTITIS INSTITUTE LTD",1,0,"N/A","Large Standard-Size",1.93,3.7,8.11,0.29,29.15,80.42,"10/31/2024",24,8,3,2.56
"https://amazon.com/dp/B0BPDXH3KL","B0BPDXH3KL","Lancôme Lash Idôle Lash-Lifting & Volumizing Waterproof Mascara - Black Mascara for Instant Volume, Length & Lift - Smudge Proof & Up To 24H Wear - Black","Lancôme","FBA","Beauty & Personal Care",6020,"Mascara",30,-21,1279,1279,534,27988.39,27988.39,328,4.2,"Lancôme",1,8736,"N/A","Large Standard-Size",0.94,1.02,5.24,0.07,2.55,7.03,"06/30/2023",23,6,0,3.9
"https://amazon.com/dp/B0BN5SZL2X","B0BN5SZL2X","SOUL ONE 5 oz Small Juice Glasses, Set of 6, Stackable Heavy Based Drinking Glasses, Kids Small Drinking Glassware for Orange Juice, Water, Milk, Coffee","SOUL ONE","FBA","Kitchen & Dining",23387,"Tumblers & Water Glasses",18.99,-12,589,470,14,10950.14,8937.69,273,4.2,"SoulOne",1,0,"N/A","Large Standard-Size",3.46,6.14,8.78,2.01,93.91,259.06,"03/31/2024",24,6,2,2.16
"https://amazon.com/dp/B0BLJ4G66B","B0BLJ4G66B","Berkland [2 Pack Refill for PetSafe SSSCat Spray Deterrent Device - Non-VOC Dog & Cat Spray Deterrent - Family-Safe Cat Deterrent for Counters & Trouble Areas - Made in The USA - 7.88oz Total","Berkland","FBA","Pet Supplies",8602,"Spray Repellents",29.99,-6,812,811,67,24345.76,24337.5,279,3.8,"Berkland Goods",1,8233,"N/A","Large Standard-Size",2.17,5.63,6.42,0.75,39.49,108.94,"03/31/2024",25,6,0,2.96
"https://amazon.com/dp/B09X56BCVN","B09X56BCVN","Timethink Acoustic Guitar 12"" Vinyl Record Wall Clock Wall Art for Bedroom Home Interior Wall Decor, Music Hanging Night Light Wall Clock Watch Battery Operated Rock N Roll Music Gift for Men Cave","Timethink","FBA","Home & Kitchen",107597,"Wall Clocks",24.99,2,351,229,850,9683.17,6043.98,127,4.1,"Timethink",1,1862,108,"Large Standard-Size",2.01,13.03,13.66,0.73,180.12,496.89,"10/31/2023",32,10,2,2.76
"https://amazon.com/dp/B0BRMZQBCR","B0BRMZQBCR","Medicube Collagen Glow Bubble Serum - Fast-absorbing bubble-type serum that gives you 24h Glow & Lifted Look - Korean skincare (3.38fl.oz.)","Medicube","FBA","Beauty & Personal Care",21684,"Serums",19.8,-10,1393,1392,1298,26376.31,26363.07,61,4.2,"Medicube & Aprilskin",2,3778,"N/A","Large Standard-Size",1.65,1.65,6.06,0.31,8.31,22.91,"10/31/2024",23,9,0,22.83
"https://amazon.com/dp/B0BN5V8XNN","B0BN5V8XNN","Gueevin 200 Pcs Wine to Go Wine Bottle Doggy Bag Plastic Adhesive Seal Travel Wine Bags for Restaurant Bar Travel Bags","Gueevin","FBA","Kitchen & Dining",51892,"Wine Accessory Sets",34.99,-3,347,233,76,9776.4,7612.64,27,3.5,"Lauchoo",1,0,"N/A","Large Standard-Size",4.21,6.77,6.97,3.17,100.02,275.91,"10/31/2024","-",7,2,12.87
"https://amazon.com/dp/B0BL41V4SQ","B0BL41V4SQ","HCS Stethoscope, Classic Lightweight - Medical Grade, Dual Head Stethoscopes for Nurses, Students, Home - 22 inch Tubing (Blue)","HCS MEDICAL SOLUTIONS","FBA","Industrial & Scientific",4786,"Stethoscopes",19.99,-12,927,616,14,18533.24,12325.58,171,3.7,"LD Medical Supply",2,4982,112,"Large Standard-Size",1.54,4.69,9.76,0.51,35.49,97.91,"09/30/2024",24,8,3,5.42
"https://amazon.com/dp/B0BSKQBXC5","B0BSKQBXC5","Codeage Magnesium Glycinate Powder Supplement, 2-Month Supply, Bisglycinate Magnesium Chelate, Unflavored, Liposomal Delivery, Chelated Magnesium Powder Mineral, Non-GMO Vegan, 3 oz","Codeage","FBA","Health & Household",44478,"Magnesium",29.99,-6,582,89,41,22393.3,2669.98,155,4.2,"Codeage",1,0,"N/A","Large Standard-Size",3.35,3.62,5.24,0.35,31.95,88.15,"09/30/2024",22,10,2,3.76
"https://amazon.com/dp/B0BNPFHBF7","B0BNPFHBF7","BCnmviku 500ML 2 CUP Glass Measuring Cup With Handle, High Borosilicate Glass Three Scales (OZ, Cup, ML/CC for Kitchen or Restaurant Easy To Read","BCnmviku","FBA","Kitchen & Dining",43195,"Cups",14.99,-11,588,587,50,8313.7,8307.72,297,4.2,"BCnmviku",1,8061,"N/A","Large Standard-Size",3.7,5.04,5.87,0.62,55.11,152.03,"01/31/2024",24,7,0,1.99
"https://amazon.com/dp/B094X37FMZ","B094X37FMZ","FIESTA WRAPS Clear Candy Wrappers for Caramels (600 Pcs 5 x 5 inches) - Natural Clear Cellophane Candy Wrappers - Caramel Wrappers - Candy Wrapping Paper - Chocolate Wrappers - Lollipop Wrappers","FIESTA WRAPS","FBA","Kitchen & Dining",4229,"Candy Making Accessories",19.99,-12,1479,392,61333,21568.79,7445.79,261,4.1,"AGM Imports",1,8001,"N/A","Small Standard-Size",0.71,5.28,5.63,0.73,10.63,29.31,"11/30/2023",42,9,2,5.67
"https://amazon.com/dp/B097RYQ763","B097RYQ763","DONGINBI Red Ginseng Hydra Bounce Cream Fresh Travel Kit - Hydrating and Nourishing Skincare Set- Hydra Bounce Softener 15ml, Emulsion 15ml, Cream 7ml","Donginbi","FBA","Beauty & Personal Care",37135,"Sets & Kits",15.99,-12,305,122,419,13956.99,1954.22,120,4.1,"Donginbi Official",1,2247,"N/A","Large Standard-Size",1.34,2.99,3.5,0.22,7.06,19.48,"10/31/2023",41,5,3,2.54
"https://amazon.com/dp/B08R8QPMZV","B08R8QPMZV","REPTI ZOO Upgrade Reptile Heat Mat with Thermostat - 6 x 8 Inch Reptile Heating Pad with Temperature Control for 10-20 gal Tank Reptiles Amphibians Hermit Crab Snake Lizard","REPTI ZOO","FBA","Pet Supplies",20728,"Heat Mats",24.69,-6,346,172,53,8880.54,4263.45,201,4,"REPTI ZOO STORE",1,2143,15,"Large Standard-Size",1.26,6.38,9.09,0.57,36.79,101.49,"10/31/2024",47,6,2,1.72
"https://amazon.com/dp/B091SLRKZJ","B091SLRKZJ","KEEPOW Parquet Twister Floor Brush SBB 300-3 for Miele Vacuum Cleaner, Vacuum Attachments Replacement for Miele","KEEPOW","FBA","Home & Kitchen",108414,"Brushes",24.99,18,364,364,120,9099.64,9099.64,396,4.2,"MYKEEPOW",1,3167,-4,"Large Standard-Size",3.58,7.4,14.48,0.88,193.13,532.78,"06/30/2023",41,6,0,0.92
"https://amazon.com/dp/B0943YNYG9","B0943YNYG9","22 Inch Wig Head Mannequin Head with Wig Stand Tripod,Manikin Canvas Head Set for Wigs Making Display with Wig caps,T Pins Set Bristle Brush","Neverland Beauty & Health","FBA","Beauty & Personal Care",52721,"Wig Head Stands",26.99,-10,391,96,57,10762.74,2598.51,334,4.1,"lightjzstore",1,0,"N/A","Large Standard-Size",7.72,8.98,13.03,2.51,454.79,1254.6,"10/31/2024","-",9,3,1.17
"https://amazon.com/dp/B08X1NSV9D","B08X1NSV9D","Four Leaf Rover Hip & Joint - Mobility & Joint Support with Glucosamine and Chondroitin for Dogs, 2.4 oz - 22 to 60 Day Supply, Depending on Dog’s Weight - Vet Formulated - Easy to Mix - Delicious","FOUR LEAF ROVER","FBA","Pet Supplies",13207,"Hip & Joint Care",29.99,-6,667,389,36,26948.91,11661.98,181,4.2,"Four Leaf Rover",1,6144,70,"Large Standard-Size",2.64,2.68,3.11,0.15,11.08,30.56,"10/31/2024",43,9,2,3.68
"https://amazon.com/dp/B09FSY73G3","B09FSY73G3","Christmas Refrigerator Magnets Magnetic Christmas Tree Refrigerator Stickers Xmas Tree Fridge Magnets DIY Refrigerator Magnets Christmas Decorations for Metal Door Decor, 24 Inch (Colorful Style)","TOODOO","FBA","Kitchen & Dining",25494,"Refrigerator Magnets",16.99,103,557,252,1142,9676.75,4565.61,210,4.2,"Furqian",1,1289,8,"Small Standard-Size",0.43,9.65,10.98,0.57,22.94,63.28,"10/31/2024",38,7,3,2.65
"https://amazon.com/dp/B09BB7ZNW6","B09BB7ZNW6","Pyunkang Yul [PKY] Black Tea Time Reverse Eye Patch for Anti-Aging, Deep Nourishing with Low-Molecular Collagen, Dark Circles & Fine Line Care with Kombucha, Korean Skincare (30 Pairs)","Pyunkang Yul","FBA","Beauty & Personal Care",20263,"Masks",18.93,19,1097,1096,93,21750.22,21740,370,4.2,"Pyunkang Yul",1,11131,57,"Large Standard-Size",1.73,3.19,3.19,0.35,8.86,24.45,"06/30/2024",39,5,0,2.96
"https://amazon.com/dp/B099SZL14X","B099SZL14X","Silent Mammoth Reusable Adjustable Nasal Dilator (Large) Opens Nose to Breathe Easily","Silent Mammoth","FBA","Health & Household",41459,"Snore Reducing Aids",29.98,-6,524,286,32,15706.03,8592.19,350,3.7,"Modern Mammoth",1,4534,24,"Large Standard-Size",1.06,2.17,2.83,0.07,3.28,9.04,"10/31/2024",40,9,2,1.5
"https://amazon.com/dp/B09D8L85VY","B09D8L85VY","TRIDOK Plastic Chair Covers, Waterproof Plastic Dining Chair Covers with Backrests Clear Chair Seat Cover, No Dust, Dirt, Spill, Paws and Claws Fit W/21 x D/18 Inch (4 Pack)","TRIDOK","FBA","Home & Kitchen",149543,"Dining Chair Slipcovers",28.99,-11,406,141,142,12206.81,4102.88,356,4.2,"Tridok",1,2984,"N/A","Large Standard-Size",2.36,8.27,8.66,1.3,85.17,234.94,"10/31/2024",39,7,3,1.15
"https://amazon.com/dp/B08R8KFFN3","B08R8KFFN3","REPTI ZOO Upgrade Reptile Heat Mat with Thermostat - 8 x 12 Inch Reptile Heating Pad with Temperature Control for 30-40 gal Tank Reptiles Amphibians Hermit Crab Snake Lizard","REPTI ZOO","FBA","Pet Supplies",20728,"Heat Mats",26.69,-6,346,172,53,8880.54,4616.84,201,4,"REPTI ZOO STORE",1,2143,15,"Large Standard-Size",3.39,3.43,8.35,0.73,48.88,134.85,"10/31/2024",47,6,2,1.72
"https://amazon.com/dp/B0915BB1KD","B0915BB1KD","Kitsch Moisturizing Gloves Overnight, Cotton Gloves for Dry Hands Treatment, Lotion Gloves for Women & Men, Soft Hydrating & Infused Gel Spa Gloves for Kids, One Size Fit Most Washable & Reusable Pair","Kitsch","FBA","Beauty & Personal Care",8538,"Moisturizing Gloves",17.99,-18,1372,1372,2607,21446.97,21446.97,213,3.8,"Kitsch LLC",1,0,"N/A","Large Standard-Size",1.5,5.91,7.52,0.4,33.56,92.59,"10/31/2024",44,9,0,6.44
"https://amazon.com/dp/B01HACL2Y8","B01HACL2Y8","Milk Makeup Cooling Water - 1.20 oz - Under Eye Gel Stick - Reduces Look of Puffiness - Use on Face & Body - Vegan, Cruelty Free","Milk Makeup","FBA","Beauty & Personal Care",22123,"Gels",28,-12,894,894,792,25034.3,25034.3,155,4.2,"Quiverr",1,0,"N/A","Large Standard-Size",1.57,1.77,3.43,0.15,4.8,13.24,"10/31/2024",101,4,0,5.77
"https://amazon.com/dp/B07CFKMP6T","B07CFKMP6T","GasSaf 2FT RV Propane Hose, Propane Pigtail Gas Line with 1/4'' Inverted Male Flare for 2-Stage Regulator, RV Camper, 2-Pack","GasSaf","FBA","Patio, Lawn & Garden",16645,"Grill Connectors & Hoses",18.99,-8,498,63,96,8762.83,1201.96,231,4.2,"GASSAF",1,4434,-5,"Large Standard-Size",2.83,7.17,9.45,0.82,96.54,266.32,"10/31/2024",79,7,3,2.16
"https://amazon.com/dp/B07G5JDVX3","B07G5JDVX3","2-Pack of Mr. Bird All Season Fruit & Nut Wild Bird Seed Bell 14 oz.","Mr. Bird","FBA","Patio, Lawn & Garden",21237,"Bird Seed",17.99,-13,431,146,576,9616.02,2116.71,303,4.1,"ThinkStoreWholesale",3,2528,"N/A","Large Standard-Size",5.12,7.2,8.46,1.83,157.02,433.15,"10/31/2024",73,2,3,1.42
"https://amazon.com/dp/B07RWNZ4Y7","B07RWNZ4Y7","Codeage Skin Probiotics + Prebiotics - Skin Care Routine Supplement - 50 Billion CFU - Ayurvedic Botanical Herbs - Face Probiotics - Shelf Stable Cleanser, Non-GMO, Vegan - 60 Capsules","Codeage","FBA","Health & Household",58675,"Prebiotics",34.99,-8,399,398,30,13952,13951.39,436,4.1,"Codeage",1,4270,6,"Large Standard-Size",2.52,2.6,3.62,0.2,11.94,32.94,"12/31/2023",66,9,1,0.91
"https://amazon.com/dp/B0CJ9BTHBT","B0CJ9BTHBT","SpaceAid Stone Drying Mat for Kitchen Counter, Bamboo Rack Dish Pad, Instant Dry Diatomaceous Earth Mat Dishes, Stone Dish Fast Drying Mat Board (15.8 x 11.8 inch, White Marble)","SpaceAid","FBA","Kitchen & Dining",5355,"Dish Racks",29.98,-12,970,652,48,29436.29,19542.8,155,3.5,"SpaceAid",1,11102,"N/A","Large Standard-Size",1.61,12.28,16.34,3.95,162.65,448.69,"02/29/2024",14,7,3,6.26
"https://amazon.com/dp/B0CMWQQ8KB","B0CMWQQ8KB","Wood Christmas Tree Coasters Set of 3, Natural Wooden Tree Trivet Set, Foldable Hot Pads, Tree Design Kitchen Hot Holder Pads, for Kitchen, Office Desk, Restaurant Cafe Coaster","JHHJIFY","FBA","Kitchen & Dining",39491,"Trivets",23.99,"N/A",477,117,2424,9443.26,2813.91,23,3.8,"HAOMOSHOP",1,991,"N/A","Large Standard-Size",4.25,5.39,9.53,1.1,109.91,303.21,"10/31/2024",12,7,3,20.75
"https://amazon.com/dp/B0C6T3T946","B0C6T3T946","VOID Homme Beard Styling Pen Kit - Instant Beard Filler & Liner Pencil (Pack of 4) for Waterproof, Easy Beard Filling, Shaping & Marking with Dark Brown Marker","VOID Homme","FBA","Beauty & Personal Care",43944,"Beard & Mustache Combs",19.99,-6,513,71,105,10253.53,1419.51,324,3.6,"VOID Homme",1,5842,"N/A","Small Standard-Size",0.67,2.64,4.92,0.13,4.37,12.07,"03/31/2024",41,6,3,1.58
"https://amazon.com/dp/B0D7GT6BMH","B0D7GT6BMH","VODA Fireplace Tools Set 5 Pcs 31In Cast Iron Fireplace Tools Indoor Fireside Accessories Large Fire Place Tool Set Outdoor Holder Fire Kit with Poker Shovel Tongs Brush, Stand","VODA","FBA","Home & Kitchen",92872,"Home Décor Products",34.99,-3,426,425,410,14900.16,14900.02,30,3.6,"Lianda home parts S",1,0,"N/A","Large Standard-Size",3.46,8.31,15.94,0.64,230.75,636.55,"10/31/2024",5,8,0,14.2
"https://amazon.com/dp/B0CT8G35CY","B0CT8G35CY","SAVILAND Acrylic Nail Kit with Nail Tips - 3 Colors Acrylic Powder Liquid Set 100pcs Half Cover False Nail Tips Acid-free Primer Top Coat Acrylic Nail Kit Set for Beginners DIY Nail Art Extension","SAVILAND","FBA","Beauty & Personal Care",42829,"Acrylic Nail Kits",30.99,"N/A",575,141,100,17047.56,4479.86,115,4.1,"SAVI BEAUTY",1,0,"N/A","Large Standard-Size",2.05,8.46,12.28,1.68,107.23,295.79,"09/30/2024",6,7,2,5
"https://amazon.com/dp/B0D12N3X5V","B0D12N3X5V","YTCHYYSK Large Round Volumizing Brush and Anti-Flight Flyaway Smoothing Attachment for Dyson Airwrap, Gold","YTCHYYSK","FBA","Beauty & Personal Care",13660,"Hot-Air Brushes",29.99,-6,1478,189,101,33304.61,5684.14,371,4,"YTCHYYSK",1,0,"N/A","Large Standard-Size",3.11,5.31,5.94,0.44,49.48,136.49,"10/31/2024",7,7,3,3.98
"https://amazon.com/dp/B0D6L3FQTN","B0D6L3FQTN","HVAC Guys Mini Split Cleaning Bag Kit | Air Conditioner Cleaning Cover for Mini Split Air Conditioners | AC Cleaning Bag Fits Systems 27in - 35in Long","Leak Saver","FBA","Home & Kitchen",104875,"Accessories",34.95,-6,451,195,44,17031.95,6817.63,20,4,"UDirect",1,0,"N/A","Large Standard-Size",3.31,12.2,12.2,3.28,248.04,684.25,"09/30/2024",4,8,2,22.54
"https://amazon.com/dp/B0CXJ1YJMK","B0CXJ1YJMK","bloomoon 50 pack 2 Compartment Paper Bowls with Lids, Two Compartment Paper Food Boats Bowls for Meal Prep, Food Togo, Snack Containers (50 Bowls 50 Lids)","bloomoon","FBA","Health & Household",73534,"Bowls",28.99,-6,355,136,48,10730.51,3942.13,83,4.2,"ShopBloomoon",1,0,"N/A","Large Standard-Size",6.57,9.49,10.83,3.99,339.97,937.84,"10/31/2024",8,7,3,4.28
"https://amazon.com/dp/B0CX8LGFCV","B0CX8LGFCV","Heated Eye Mask Cordless, Warm Eye Compress for Dry Eyes Stye Blepharitis Chalazion MGD Eye Treatment, Heat Therapy to Unclog Gland, Soothe Tired and Sore Eyes (Gray)","COMFYTHERA","FBA","Beauty & Personal Care",34594,"Masks",25.99,-12,458,315,105,12275.68,8508.41,90,4.1,"ComfyThera",1,0,"N/A","Large Standard-Size",0.79,4.21,10.28,0.29,17.21,47.49,"10/31/2024",8,7,2,5.09
"https://amazon.com/dp/B0CX8PLY8M","B0CX8PLY8M","Heated Eye Mask Cordless, Warm Eye Compress for Dry Eyes Stye Blepharitis Chalazion MGD Eye Treatment, Heat Therapy to Unclog Gland, Soothe Tired and Sore Eyes (Black)","COMFYTHERA","FBA","Beauty & Personal Care",34594,"Masks",24.99,-9,487,152,137,13034.37,4002.32,90,4.1,"ComfyThera",1,0,"N/A","Large Standard-Size",0.87,4.29,10.43,0.29,19.6,54.07,"10/31/2024",8,7,2,5.41
"https://amazon.com/dp/B0CSPJBRZF","B0CSPJBRZF","Teamkio Can Organizer for Pantry, Bamboo Pantry Organizer, 2 Tier Stackable Can Storage Rack Ideal for 36 Human and Pet Food Cans(FIFO)","Teamkio","FBA","Kitchen & Dining",38826,"Stacking Can Dispensers",29.99,-9,407,407,95,12211.24,12211.24,89,3.9,"Teamkio US",1,0,"N/A","Large Standard-Size",3.5,12.52,14.09,4.85,311.3,858.75,"10/31/2024",10,8,0,4.58
"https://amazon.com/dp/B0D36X6S6V","B0D36X6S6V","Dr. Squatch Ball Barrier Dry Lotion, No Mess Body Powder Lotion for Men, Made With Natural Ingredients - 2-Pack Rainforest Rapids","Dr. Squatch","FBA","Beauty & Personal Care",41518,"Lotions",32.95,-6,509,508,120,16757.41,16757.27,33,4.1,"Dr. Squatch",1,0,"N/A","Large Standard-Size",2.01,3.07,6.81,0.6,21.16,58.36,"10/31/2024",7,6,0,15.41
"https://amazon.com/dp/B0D2VH4C3V","B0D2VH4C3V","Yeast Infection Treatment for Dogs - 4 Ounces - Soothing Itch Relief, Ear Infection Treatment, Reduces Irritation & Inflammation, 4 oz","Special Breed","FBA","Pet Supplies",10098,"Herbal Supplements",19.95,-25,878,251,22,12982.7,4812.79,138,3.8,"Special Breed Co",1,0,"N/A","Large Standard-Size",1.61,1.69,5.2,0.35,7.12,19.65,"10/31/2024",7,6,2,6.36
"https://amazon.com/dp/B0CXJ9VKP6","B0CXJ9VKP6","Blender Lid for Ninja Blender Replacement Parts, Locking Lid Replacement Top Cover Newer Square Compatible with Ninja 72 OZ Pitcher BL610 BL642 BL682 BN701 BN751 BN700 BN801 and More","Kainasch","FBA","Home & Kitchen",275563,"Blender Replacement Parts",24.99,-5,335,334,35,8370.68,8367.16,19,3.8,"Kainasch",1,0,"N/A","Large Standard-Size",2.24,3.66,6.73,0.69,27.85,76.83,"09/30/2024",8,6,0,23.93
"https://amazon.com/dp/B0D2679P8W","B0D2679P8W","Shilajit Resin Gummies, Shilajit Irish Sea Moss Supplement with Black Seed Oil, Ashwagandha Ginger, Panax Ginseng, Shilajit Gummies with 85+ Trace Minerals & Fulvic Acid for Energy, Immune Support","B BEWORTHS","FBA","Health & Household",27147,"Trace Minerals",19.97,-4,1045,745,44,25951.15,15177.8,134,4.1,"qinshantrading",1,0,"N/A","Large Standard-Size",2.2,2.28,4.49,0.44,11.34,31.28,"10/31/2024",5,8,3,7.8
"https://amazon.com/dp/B0CXXH2SFM","B0CXXH2SFM","Makeup Organizer with Clear Drawers,Plastic Skincare Organizers for Vanity,Large Capacity Makeup Organizer Countertop for Cosmetics, Skincare,Office Stationery (Brown Drawer)","Sunkaioo","FBA","Beauty & Personal Care",31458,"Makeup Organizers",16.99,-7,531,161,89,9026.71,2747.81,63,4,"Sunkaioo",1,0,"N/A","Large Standard-Size",5.63,6.14,11.65,1.34,202.76,559.33,"10/31/2024",8,7,2,8.43
"https://amazon.com/dp/B0D326QM6P","B0D326QM6P","(2 Pack) Sweet Relief Glycogen Support, Sweet Relief Blood Support, Glycogen Sweet Relief, Sweet Relief, Sweet Relief Glycogen, Joint Sweet Relief, Sweet Relief Blood Glycogen Support, 60 Capsules","LIVORKA","FBM","Health & Household",19205,"Blended Vitamin & Mineral Supplements",27.95,-6,816,816,176,22830.75,22830.75,209,3.8,"SunriseSelections",2,0,"N/A","Large Standard-Size",2.13,4.49,5.28,0.2,"N/A","N/A","05/31/2024",7,7,0,3.91
"https://amazon.com/dp/B0D26FTF42","B0D26FTF42","Pack Approved 6"" Braided Camel Sticks - Long Lasting Dog Chews for Aggressive Chewers - Rawhide Alternative, Grain Free, One Ingredient Dog Treats - Great for Dog Dental Care - (10 Pack)","Pack Approved","FBA","Pet Supplies",8664,"Cookies, Biscuits & Snacks",18.99,-6,1101,248,39,20211.07,4724.15,196,4,"H3 Pets",1,0,"N/A","Large Standard-Size",2.52,3.86,6.85,0.26,33.55,92.54,"10/31/2024",7,7,3,5.62
"https://amazon.com/dp/B0CX4XVDQQ","B0CX4XVDQQ","LaRoo LED Dog Balls,USB Rechargeable Dog Toy Ball Light up Pet Ball Glow in The Dark for Small Medium and Large Dog(Yellow)","LaRoo","FBA","Pet Supplies",10204,"Balls",16.99,-6,687,303,93,11374.12,5156.18,60,3.7,"LaRoo-US",1,0,"N/A","Large Standard-Size",2.48,3.78,6.5,0.33,30.68,84.63,"10/31/2024",8,8,3,11.46
"https://amazon.com/dp/B0CPF6N3Y2","B0CPF6N3Y2","HEYTRIP Expandable Insulated Lunch Box 24 Can Double Deck Cooler Bags Leakproof Lunch Bag for Man Large Lunch Cooler for Camping Travel Picnic(Grey)","HEYTRIP","FBA","Kitchen & Dining",32033,"Lunch Bags",20.99,-6,414,137,368,8943.85,3294.43,34,4.2,"Heytrip",1,0,"N/A","Large Standard-Size",3.78,9.29,11.69,1.54,206.68,570.15,"04/30/2024",12,8,3,12.17
"https://amazon.com/dp/B0CZCTB2QR","B0CZCTB2QR","Mouse Repellent for Home and Garden Protection to Mouse, Squirrels, Roaches, Ants, Spiders, Moths and Other Pests","Carmelie","FBA","Health & Household",53157,"Ultrasonic Repellers",25.99,-6,593,592,141,15409.28,15403.21,59,4,"DuduCreamDirect",1,0,"N/A","Large Standard-Size",4.29,5.67,6.14,0.82,75.19,207.43,"10/31/2024",8,7,0,10.05
"https://amazon.com/dp/B0D1R3H3Z2","B0D1R3H3Z2","Dog Dental Powder - Dog Teeth Cleaning Powder - Dog Dental Care - Targets Tartar & Reduces Plaque & Bad Breath - Teeth Cleaning Made Easy Eliminate - Formulated for Small, Medium, Large Dogs","KZUO","FBA","Pet Supplies",14986,"Dental Care",21.95,-7,557,556,20,12225.12,12225,118,4.2,"xpuiuiu",1,0,"N/A","Large Standard-Size",2.72,2.83,2.91,0.33,11.28,31.11,"09/30/2024",7,7,0,4.72
"https://amazon.com/dp/B0CWP5RXVD","B0CWP5RXVD","Kingsyard Bluebird Feeders for Outdoors Hanging, All Metal, Cage Mealworm Bird Feeder with Tray, Squirrel Proof & Weatherproof, Easy to Refill & Clean (Green)","Kingsyard","FBA","Patio, Lawn & Garden",3737,"Feeders",25.99,18,1202,185,373,31228.14,4809.74,275,4.2,"Kingsyard",1,7663,"N/A","Large Standard-Size",7.72,9.72,9.72,2.45,367.39,1013.48,"03/31/2024","-",6,3,4.37
"https://amazon.com/dp/B0CPPFG61B","B0CPPFG61B","Balloon Arch Kit, 7.4ft Balloon Arch Stand: Balloon Arch Frame with Base - for Wedding Baby Shower Birthday Party Balloon Decorations","chamvis","FBA","Patio, Lawn & Garden",22070,"Arbors",17.99,6,525,524,44,10086.68,10081.77,55,4,"BaijiTek",1,0,"N/A","Large Standard-Size",2.99,10.01,12.14,2.84,182.94,504.65,"10/31/2024",11,7,0,9.54
"https://amazon.com/dp/B0CLM8KWYN","B0CLM8KWYN","HOME GROWN 15 Organic Herb Seeds Variety Pack 2,500+ Non GMO, High-Germinating, Heirloom Seeds for Planting Indoor or Outdoor Herb Garden, Hydroponics Garden Seeds, Basil, Cilantro & More","HOME GROWN","FBA","Patio, Lawn & Garden",5854,"Herbs",21.99,4,794,793,45,16589.94,16582.14,114,4.2,"Trading Co SW",1,0,"N/A","Large Standard-Size",0.94,3.62,4.84,0.09,8.29,22.87,"06/30/2024","-",7,0,6.96
